modell,eset,futas_par,spearman,top5_atfedes,top1_egyezes
tree,1237,0-2,0.7578947368421053,0.8,1
tree,1237,1-2,0.6526315789473683,0.8,1
tree,1246,0-1,0.8526315789473684,0.8,1
tree,1246,0-2,0.7824561403508771,1.0,1
tree,1246,1-2,0.7859649122807018,0.8,1
tree,1256,0-1,0.6438596491228071,0.8,1
tree,1256,0-2,0.6175438596491227,0.8,1
tree,1256,1-2,0.7789473684210525,0.8,1
tree,1259,0-1,0.8175438596491227,0.8,1
tree,1259,0-2,0.8894736842105263,1.0,1
tree,1259,1-2,0.8122807017543859,0.8,1
tree,1299,0-1,0.5210526315789473,0.8,1
tree,1299,0-2,0.4982456140350877,0.6,1
tree,1299,1-2,0.5368421052631579,0.8,1
tree,1300,0-1,0.7684210526315789,0.8,1
tree,1300,0-2,0.6754385964912282,0.8,1
tree,1300,1-2,0.6684210526315789,0.8,1
tree,1309,0-1,0.787719298245614,0.6,1
tree,1309,0-2,0.7087719298245614,0.6,1
tree,1309,1-2,0.7491228070175439,0.8,1
tree,1314,0-1,0.5964912280701754,0.8,1
tree,1314,0-2,0.6000000000000001,0.8,1
tree,1314,1-2,0.6403508771929824,0.8,1
tree,1316,0-1,0.6491228070175438,1.0,1
tree,1316,0-2,0.5859649122807017,1.0,1
tree,1316,1-2,0.763157894736842,1.0,1
tree,1322,0-1,0.7140350877192982,0.8,1
tree,1322,0-2,0.7719298245614035,0.8,1
tree,1322,1-2,0.8473684210526315,0.8,1
tree,1339,0-1,0.8087719298245614,0.8,1
tree,1339,0-2,0.7543859649122807,0.8,1
tree,1339,1-2,0.882456140350877,1.0,1
tree,1340,0-1,0.8228070175438595,0.8,1
tree,1340,0-2,0.7315789473684211,0.8,1
tree,1340,1-2,0.7491228070175439,0.8,1
tree,1343,0-1,0.6105263157894737,0.8,1
tree,1343,0-2,0.5859649122807017,0.6,1
tree,1343,1-2,0.4245614035087719,0.8,1
tree,1344,0-1,0.8666666666666666,0.8,1
tree,1344,0-2,0.6263157894736843,0.8,1
tree,1344,1-2,0.7982456140350876,0.8,1
tree,1348,0-1,0.712280701754386,0.8,1
tree,1348,0-2,0.8,1.0,1
tree,1348,1-2,0.7035087719298245,0.8,1
tree,1351,0-1,0.6596491228070176,1.0,1
tree,1351,0-2,0.7052631578947368,0.8,1
tree,1351,1-2,0.7596491228070175,0.8,1
tree,1354,0-1,0.7070175438596492,0.8,1
tree,1354,0-2,0.6859649122807018,1.0,1
tree,1354,1-2,0.9052631578947368,0.8,1
tree,1360,0-1,0.736842105263158,0.8,1
tree,1360,0-2,0.4807017543859649,0.6,1
tree,1360,1-2,0.5736842105263157,0.8,1
tree,1368,0-1,0.5508771929824561,1.0,1
tree,1368,0-2,0.6263157894736843,0.8,1
tree,1368,1-2,0.5719298245614035,0.8,1
tree,1379,0-1,0.6421052631578947,0.8,1
tree,1379,0-2,0.7140350877192982,0.8,1
tree,1379,1-2,0.46140350877192987,0.8,1
tree,1383,0-1,0.5350877192982456,0.8,1
tree,1383,0-2,0.5614035087719299,0.8,1
tree,1383,1-2,0.7263157894736841,0.8,1
tree,1389,0-1,0.7666666666666666,0.8,1
tree,1389,0-2,0.8245614035087718,0.6,1
tree,1389,1-2,0.7666666666666666,0.6,1
tree,1392,0-1,0.7736842105263159,1.0,1
tree,1392,0-2,0.7087719298245614,0.8,1
tree,1392,1-2,0.6263157894736843,0.8,1
tree,1395,0-1,0.7210526315789473,1.0,1
tree,1395,0-2,0.8684210526315789,0.8,1
tree,1395,1-2,0.8052631578947368,0.8,1
xgboost,9,0-1,0.8122807017543859,0.8,1
xgboost,9,0-2,0.7140350877192982,1.0,1
xgboost,9,1-2,0.6421052631578947,0.8,1
xgboost,31,0-1,0.7789473684210525,1.0,1
xgboost,31,0-2,0.8491228070175438,1.0,1
xgboost,31,1-2,0.9210526315789472,1.0,1
xgboost,41,0-1,0.8719298245614034,0.8,1
xgboost,41,0-2,0.8,0.8,1
xgboost,41,1-2,0.780701754385965,0.8,1
xgboost,46,0-1,0.7964912280701755,0.6,1
xgboost,46,0-2,0.887719298245614,0.8,1
xgboost,46,1-2,0.8035087719298245,0.6,1
xgboost,49,0-1,0.7473684210526316,0.8,1
xgboost,49,0-2,0.9596491228070174,1.0,1
xgboost,49,1-2,0.8087719298245614,0.8,1
xgboost,55,0-1,0.8508771929824561,0.8,1
xgboost,55,0-2,0.8912280701754386,0.8,1
xgboost,55,1-2,0.8947368421052632,0.8,1
xgboost,79,0-1,0.887719298245614,1.0,1
xgboost,79,0-2,0.9192982456140351,1.0,1
xgboost,79,1-2,0.8403508771929825,1.0,1
xgboost,84,0-1,0.9473684210526316,1.0,1
xgboost,84,0-2,0.9315789473684211,1.0,1
xgboost,84,1-2,0.8456140350877193,1.0,1
xgboost,97,0-1,0.856140350877193,1.0,1
xgboost,97,0-2,0.887719298245614,1.0,1
xgboost,97,1-2,0.8491228070175438,1.0,1
xgboost,104,0-1,0.7912280701754386,0.8,1
xgboost,104,0-2,0.8333333333333334,0.8,1
xgboost,104,1-2,0.882456140350877,0.8,1
xgboost,105,0-1,0.7736842105263159,0.8,1
xgboost,105,0-2,0.8,0.8,1
xgboost,105,1-2,0.8245614035087718,1.0,1
xgboost,107,0-1,0.8649122807017543,0.8,1
xgboost,107,0-2,0.8719298245614034,0.8,1
xgboost,107,1-2,0.9614035087719298,1.0,1
xgboost,114,0-1,0.8175438596491227,0.8,1
xgboost,114,0-2,0.9035087719298246,0.8,1
xgboost,114,1-2,0.8526315789473684,0.8,1
xgboost,121,0-1,0.8754385964912281,1.0,1
xgboost,121,0-2,0.887719298245614,0.8,1
xgboost,121,1-2,0.8456140350877193,0.8,1
xgboost,122,0-1,0.8228070175438595,0.8,1
xgboost,122,0-2,0.8473684210526315,0.8,1
xgboost,122,1-2,0.9350877192982456,0.8,1
xgboost,123,0-1,0.9175438596491228,1.0,1
xgboost,123,0-2,0.8912280701754386,0.8,1
xgboost,123,1-2,0.8912280701754386,0.8,1
xgboost,125,0-1,0.843859649122807,0.8,1
xgboost,125,0-2,0.8087719298245614,1.0,1
xgboost,125,1-2,0.863157894736842,0.8,1
xgboost,146,0-1,0.9,1.0,1
xgboost,146,0-2,0.9491228070175438,1.0,1
xgboost,146,1-2,0.9122807017543859,1.0,1
xgboost,151,0-1,0.8263157894736841,0.8,1
xgboost,151,0-2,0.9315789473684211,1.0,1
xgboost,151,1-2,0.8701754385964912,0.8,1
xgboost,156,0-1,0.8280701754385964,0.8,1
xgboost,156,0-2,0.5842105263157895,0.8,1
xgboost,156,1-2,0.8105263157894737,1.0,1
xgboost,165,0-1,0.9052631578947368,1.0,1
xgboost,165,0-2,0.9245614035087718,1.0,1
xgboost,165,1-2,0.8789473684210527,1.0,1
xgboost,166,0-1,0.6263157894736843,0.8,1
xgboost,166,0-2,0.787719298245614,0.8,1
xgboost,166,1-2,0.7684210526315789,0.8,1
xgboost,171,0-1,0.8228070175438595,1.0,1
xgboost,171,0-2,0.8105263157894737,0.8,1
xgboost,171,1-2,0.8578947368421052,0.8,1
xgboost,182,0-1,0.819298245614035,0.6,1
xgboost,182,0-2,0.6614035087719298,0.8,1
xgboost,182,1-2,0.7842105263157895,0.8,1
xgboost,184,0-1,0.7035087719298245,0.8,0
xgboost,184,0-2,0.7842105263157895,0.8,1
xgboost,184,1-2,0.8403508771929825,1.0,0
xgboost,194,0-1,0.8210526315789475,0.8,1
xgboost,194,0-2,0.863157894736842,0.8,1
xgboost,194,1-2,0.8701754385964912,0.8,1
xgboost,205,0-1,0.8947368421052632,1.0,1
xgboost,205,0-2,0.8842105263157896,1.0,1
xgboost,205,1-2,0.9105263157894736,1.0,1
xgboost,206,0-1,0.763157894736842,0.8,0
xgboost,206,0-2,0.7736842105263159,0.8,1
xgboost,206,1-2,0.8333333333333334,0.8,0
xgboost,211,0-1,0.9245614035087718,1.0,1
xgboost,211,0-2,0.9175438596491228,1.0,1
xgboost,211,1-2,0.8754385964912281,1.0,1
xgboost,223,0-1,0.9035087719298246,1.0,1
xgboost,223,0-2,0.8035087719298245,0.8,1
xgboost,223,1-2,0.9140350877192982,0.8,1
xgboost,224,0-1,0.7912280701754386,0.6,1
xgboost,224,0-2,0.8666666666666666,0.8,1
xgboost,224,1-2,0.6403508771929824,0.4,1
xgboost,229,0-1,0.9210526315789472,0.8,1
xgboost,229,0-2,0.8157894736842105,0.8,1
xgboost,229,1-2,0.8245614035087718,1.0,1
xgboost,231,0-1,0.8245614035087718,0.8,1
xgboost,231,0-2,0.7491228070175439,0.8,1
xgboost,231,1-2,0.7350877192982455,0.6,1
xgboost,241,0-1,0.5807017543859649,0.8,1
xgboost,241,0-2,0.7701754385964912,0.8,1
xgboost,241,1-2,0.7526315789473684,1.0,1
xgboost,244,0-1,0.8754385964912281,1.0,1
xgboost,244,0-2,0.8175438596491227,1.0,1
xgboost,244,1-2,0.9210526315789472,1.0,1
xgboost,261,0-1,0.7719298245614035,0.8,1
xgboost,261,0-2,0.8070175438596491,0.8,1
xgboost,261,1-2,0.9017543859649122,0.8,1
xgboost,281,0-1,0.7947368421052632,0.8,1
xgboost,281,0-2,0.8526315789473684,0.8,1
xgboost,281,1-2,0.8210526315789475,0.6,1
xgboost,289,0-1,0.8543859649122807,0.8,1
xgboost,289,0-2,0.6701754385964912,0.8,1
xgboost,289,1-2,0.9280701754385964,1.0,1
xgboost,291,0-1,0.8964912280701753,0.8,1
xgboost,291,0-2,0.7947368421052632,1.0,1
xgboost,291,1-2,0.7473684210526316,0.8,1
xgboost,311,0-1,0.863157894736842,1.0,1
xgboost,311,0-2,0.8245614035087718,1.0,1
xgboost,311,1-2,0.719298245614035,1.0,1
xgboost,316,0-1,0.7719298245614035,0.8,1
xgboost,316,0-2,0.8701754385964912,1.0,1
xgboost,316,1-2,0.8736842105263157,0.8,1
xgboost,325,0-1,0.7684210526315789,0.8,1
xgboost,325,0-2,0.6280701754385966,0.8,1
xgboost,325,1-2,0.6052631578947367,0.8,1
xgboost,332,0-1,0.7157894736842104,1.0,0
xgboost,332,0-2,0.7684210526315789,1.0,0
xgboost,332,1-2,0.7789473684210525,1.0,1
xgboost,344,0-1,0.83859649122807,0.8,1
xgboost,344,0-2,0.8350877192982457,0.8,1
xgboost,344,1-2,0.83859649122807,1.0,1
xgboost,364,0-1,0.7859649122807018,0.8,1
xgboost,364,0-2,0.6684210526315789,0.8,1
xgboost,364,1-2,0.8842105263157896,0.8,1
xgboost,372,0-1,0.9157894736842105,0.8,1
xgboost,372,0-2,0.8894736842105263,0.8,1
xgboost,372,1-2,0.8947368421052632,1.0,1
xgboost,375,0-1,0.8122807017543859,0.8,1
xgboost,375,0-2,0.8701754385964912,0.8,1
xgboost,375,1-2,0.8789473684210527,0.8,1
xgboost,381,0-1,0.8456140350877193,1.0,1
xgboost,381,0-2,0.8052631578947368,0.8,1
xgboost,381,1-2,0.7385964912280703,0.8,1
xgboost,398,0-1,0.9052631578947368,0.8,1
xgboost,398,0-2,0.6614035087719298,0.6,0
xgboost,398,1-2,0.6894736842105263,0.4,0
xgboost,403,0-1,0.8929824561403509,1.0,1
xgboost,403,0-2,0.9122807017543859,1.0,1
xgboost,403,1-2,0.9614035087719298,1.0,1
xgboost,407,0-1,0.7842105263157895,1.0,1
xgboost,407,0-2,0.856140350877193,1.0,1
xgboost,407,1-2,0.9543859649122807,1.0,1
xgboost,414,0-1,0.8263157894736841,0.8,1
xgboost,414,0-2,0.9210526315789472,0.8,1
xgboost,414,1-2,0.8894736842105263,0.8,1
xgboost,420,0-1,0.8719298245614034,1.0,1
xgboost,420,0-2,0.8982456140350877,0.8,1
xgboost,420,1-2,0.9315789473684211,0.8,1
xgboost,423,0-1,0.8263157894736841,1.0,1
xgboost,423,0-2,0.9157894736842105,1.0,1
xgboost,423,1-2,0.8649122807017543,1.0,1
xgboost,440,0-1,0.9385964912280702,1.0,1
xgboost,440,0-2,0.9070175438596491,1.0,1
xgboost,440,1-2,0.8842105263157896,1.0,1
xgboost,442,0-1,0.8333333333333334,0.8,1
xgboost,442,0-2,0.882456140350877,1.0,1
xgboost,442,1-2,0.8526315789473684,0.8,1
xgboost,454,0-1,0.8491228070175438,0.8,1
xgboost,454,0-2,0.7684210526315789,0.8,1
xgboost,454,1-2,0.8140350877192982,1.0,1
xgboost,457,0-1,0.8666666666666666,1.0,1
xgboost,457,0-2,0.8070175438596491,0.8,1
xgboost,457,1-2,0.9087719298245613,0.8,1
xgboost,459,0-1,0.6824561403508772,0.8,1
xgboost,459,0-2,0.6508771929824562,0.6,1
xgboost,459,1-2,0.8964912280701753,0.8,1
xgboost,464,0-1,0.83859649122807,1.0,1
xgboost,464,0-2,0.882456140350877,1.0,1
xgboost,464,1-2,0.8859649122807017,1.0,1
xgboost,467,0-1,0.8842105263157896,0.8,1
xgboost,467,0-2,0.863157894736842,1.0,1
xgboost,467,1-2,0.9298245614035087,0.8,1
xgboost,471,0-1,0.8245614035087718,1.0,1
xgboost,471,0-2,0.9578947368421052,1.0,1
xgboost,471,1-2,0.8754385964912281,1.0,1
xgboost,475,0-1,0.8982456140350877,1.0,1
xgboost,475,0-2,0.8526315789473684,0.8,1
xgboost,475,1-2,0.9315789473684211,0.8,1
xgboost,480,0-1,0.8105263157894737,0.8,1
xgboost,480,0-2,0.8684210526315789,0.8,1
xgboost,480,1-2,0.8982456140350877,1.0,1
xgboost,495,0-1,0.843859649122807,1.0,1
xgboost,495,0-2,0.9543859649122807,0.8,1
xgboost,495,1-2,0.8175438596491227,0.8,1
xgboost,503,0-1,0.9280701754385964,0.8,1
xgboost,503,0-2,0.9350877192982456,0.8,1
xgboost,503,1-2,0.9368421052631579,1.0,1
xgboost,506,0-1,0.843859649122807,0.8,1
xgboost,506,0-2,0.9368421052631579,0.8,0
xgboost,506,1-2,0.9087719298245613,1.0,0
xgboost,521,0-1,0.9350877192982456,0.8,1
xgboost,521,0-2,0.843859649122807,0.8,1
xgboost,521,1-2,0.8210526315789475,1.0,1
xgboost,523,0-1,0.9017543859649122,1.0,1
xgboost,523,0-2,0.9543859649122807,1.0,1
xgboost,523,1-2,0.8649122807017543,1.0,1
xgboost,530,0-1,0.887719298245614,0.8,1
xgboost,530,0-2,0.7859649122807018,0.8,1
xgboost,530,1-2,0.8982456140350877,1.0,1
xgboost,547,0-1,0.8912280701754386,1.0,1
xgboost,547,0-2,0.9070175438596491,0.8,1
xgboost,547,1-2,0.83859649122807,0.8,1
xgboost,551,0-1,0.8771929824561402,0.8,1
xgboost,551,0-2,0.7964912280701755,0.6,1
xgboost,551,1-2,0.9175438596491228,0.8,1
xgboost,556,0-1,0.7842105263157895,1.0,1
xgboost,556,0-2,0.756140350877193,0.8,1
xgboost,556,1-2,0.8491228070175438,0.8,1
xgboost,558,0-1,0.819298245614035,1.0,1
xgboost,558,0-2,0.7701754385964912,1.0,1
xgboost,558,1-2,0.8315789473684211,1.0,1
xgboost,559,0-1,0.7105263157894737,1.0,1
xgboost,559,0-2,0.8105263157894737,1.0,1
xgboost,559,1-2,0.8280701754385964,1.0,1
xgboost,562,0-1,0.6385964912280702,1.0,0
xgboost,562,0-2,0.819298245614035,0.8,0
xgboost,562,1-2,0.8368421052631579,0.8,1
xgboost,564,0-1,0.8947368421052632,0.8,1
xgboost,564,0-2,0.9280701754385964,0.8,1
xgboost,564,1-2,0.9491228070175438,1.0,1
xgboost,572,0-1,0.7736842105263159,0.8,1
xgboost,572,0-2,0.8701754385964912,0.8,1
xgboost,572,1-2,0.7614035087719299,0.8,1
xgboost,582,0-1,0.8719298245614034,1.0,1
xgboost,582,0-2,0.9017543859649122,1.0,1
xgboost,582,1-2,0.8859649122807017,1.0,1
xgboost,587,0-1,0.8491228070175438,0.8,1
xgboost,587,0-2,0.8052631578947368,0.8,1
xgboost,587,1-2,0.8280701754385964,0.6,1
xgboost,590,0-1,0.7649122807017543,1.0,1
xgboost,590,0-2,0.9684210526315788,1.0,1
xgboost,590,1-2,0.8140350877192982,1.0,1
xgboost,591,0-1,0.8771929824561402,1.0,1
xgboost,591,0-2,0.8614035087719297,1.0,1
xgboost,591,1-2,0.9122807017543859,1.0,1
xgboost,598,0-1,0.83859649122807,0.8,1
xgboost,598,0-2,0.8473684210526315,0.8,1
xgboost,598,1-2,0.8491228070175438,1.0,1
xgboost,605,0-1,0.6912280701754386,1.0,1
xgboost,605,0-2,0.8456140350877193,0.8,1
xgboost,605,1-2,0.6789473684210526,0.8,1
xgboost,609,0-1,0.7228070175438598,0.6,1
xgboost,609,0-2,0.6736842105263158,0.8,1
xgboost,609,1-2,0.687719298245614,0.8,1
xgboost,613,0-1,0.9473684210526316,1.0,1
xgboost,613,0-2,0.7982456140350876,0.6,1
xgboost,613,1-2,0.8280701754385964,0.6,1
xgboost,619,0-1,0.8403508771929825,1.0,1
xgboost,619,0-2,0.787719298245614,0.8,1
xgboost,619,1-2,0.743859649122807,0.8,1
xgboost,620,0-1,0.9,1.0,1
xgboost,620,0-2,0.8280701754385964,1.0,1
xgboost,620,1-2,0.8017543859649122,1.0,1
xgboost,626,0-1,0.9157894736842105,0.8,1
xgboost,626,0-2,0.9175438596491228,0.8,1
xgboost,626,1-2,0.9175438596491228,1.0,1
xgboost,627,0-1,0.9228070175438597,0.8,1
xgboost,627,0-2,0.9280701754385964,0.8,1
xgboost,627,1-2,0.9,0.8,1
xgboost,637,0-1,0.8368421052631579,0.6,1
xgboost,637,0-2,0.7578947368421053,0.8,1
xgboost,637,1-2,0.7894736842105263,0.6,1
xgboost,640,0-1,0.6280701754385966,0.8,1
xgboost,640,0-2,0.743859649122807,1.0,1
xgboost,640,1-2,0.7543859649122807,0.8,1
xgboost,667,0-1,0.780701754385965,1.0,1
xgboost,667,0-2,0.8666666666666666,1.0,1
xgboost,667,1-2,0.8175438596491227,1.0,1
xgboost,673,0-1,0.8789473684210527,1.0,1
xgboost,673,0-2,0.7684210526315789,1.0,1
xgboost,673,1-2,0.756140350877193,1.0,1
xgboost,687,0-1,0.8982456140350877,1.0,1
xgboost,687,0-2,0.9456140350877192,1.0,1
xgboost,687,1-2,0.8684210526315789,1.0,1
xgboost,688,0-1,0.8859649122807017,0.6,1
xgboost,688,0-2,0.8140350877192982,0.8,1
xgboost,688,1-2,0.819298245614035,0.8,1
xgboost,689,0-1,0.7719298245614035,1.0,1
xgboost,689,0-2,0.7403508771929824,1.0,1
xgboost,689,1-2,0.887719298245614,1.0,1
xgboost,690,0-1,0.6385964912280702,0.8,1
xgboost,690,0-2,0.6298245614035087,1.0,1
xgboost,690,1-2,0.7228070175438598,0.8,1
xgboost,693,0-1,0.863157894736842,0.8,1
xgboost,693,0-2,0.8754385964912281,0.8,1
xgboost,693,1-2,0.8035087719298245,0.8,1
xgboost,724,0-1,0.8719298245614034,1.0,1
xgboost,724,0-2,0.8964912280701753,0.8,0
xgboost,724,1-2,0.83859649122807,0.8,0
xgboost,732,0-1,0.863157894736842,1.0,1
xgboost,732,0-2,0.8754385964912281,0.8,1
xgboost,732,1-2,0.8,0.8,1
xgboost,740,0-1,0.8315789473684211,1.0,1
xgboost,740,0-2,0.7666666666666666,0.8,1
xgboost,740,1-2,0.7649122807017543,0.8,1
xgboost,748,0-1,0.8350877192982457,1.0,1
xgboost,748,0-2,0.8017543859649122,1.0,1
xgboost,748,1-2,0.8719298245614034,1.0,1
xgboost,751,0-1,0.8666666666666666,0.6,1
xgboost,751,0-2,0.8403508771929825,1.0,1
xgboost,751,1-2,0.7649122807017543,0.6,1
xgboost,752,0-1,0.8052631578947368,1.0,1
xgboost,752,0-2,0.9491228070175438,0.8,1
xgboost,752,1-2,0.7789473684210525,0.8,1
xgboost,755,0-1,0.6771929824561403,0.8,1
xgboost,755,0-2,0.787719298245614,0.8,1
xgboost,755,1-2,0.83859649122807,0.8,1
xgboost,759,0-1,0.7473684210526316,0.8,1
xgboost,759,0-2,0.7473684210526316,0.8,1
xgboost,759,1-2,0.843859649122807,0.8,1
xgboost,766,0-1,0.8017543859649122,1.0,1
xgboost,766,0-2,0.8596491228070176,0.8,1
xgboost,766,1-2,0.9228070175438597,0.8,1
xgboost,786,0-1,0.7614035087719299,0.8,1
xgboost,786,0-2,0.6438596491228071,0.8,1
xgboost,786,1-2,0.7736842105263159,1.0,1
xgboost,790,0-1,0.9245614035087718,1.0,1
xgboost,790,0-2,0.9508771929824561,1.0,1
xgboost,790,1-2,0.83859649122807,1.0,1
xgboost,792,0-1,0.8666666666666666,0.8,1
xgboost,792,0-2,0.7684210526315789,0.8,1
xgboost,792,1-2,0.7736842105263159,0.8,1
xgboost,809,0-1,0.8280701754385964,1.0,1
xgboost,809,0-2,0.8701754385964912,0.8,1
xgboost,809,1-2,0.8719298245614034,0.8,1
xgboost,812,0-1,0.8421052631578947,1.0,1
xgboost,812,0-2,0.9105263157894736,1.0,1
xgboost,812,1-2,0.8614035087719297,1.0,1
xgboost,830,0-1,0.9385964912280702,0.8,1
xgboost,830,0-2,0.9263157894736841,1.0,1
xgboost,830,1-2,0.9035087719298246,0.8,1
xgboost,845,0-1,0.8087719298245614,0.8,1
xgboost,845,0-2,0.8964912280701753,0.8,1
xgboost,845,1-2,0.887719298245614,0.8,1
xgboost,847,0-1,0.7052631578947368,1.0,1
xgboost,847,0-2,0.8157894736842105,1.0,1
xgboost,847,1-2,0.8421052631578947,1.0,1
xgboost,848,0-1,0.8736842105263157,0.8,1
xgboost,848,0-2,0.8754385964912281,0.8,1
xgboost,848,1-2,0.7929824561403509,0.6,1
xgboost,850,0-1,0.8263157894736841,0.6,1
xgboost,850,0-2,0.8017543859649122,0.6,1
xgboost,850,1-2,0.8421052631578947,0.8,1
xgboost,860,0-1,0.7491228070175439,1.0,1
xgboost,860,0-2,0.887719298245614,1.0,1
xgboost,860,1-2,0.7982456140350876,1.0,1
xgboost,864,0-1,0.8087719298245614,0.8,0
xgboost,864,0-2,0.8052631578947368,0.8,1
xgboost,864,1-2,0.9070175438596491,0.8,0
xgboost,869,0-1,0.9456140350877192,1.0,1
xgboost,869,0-2,0.9666666666666668,0.8,1
xgboost,869,1-2,0.9596491228070174,0.8,1
xgboost,872,0-1,0.83859649122807,0.8,1
xgboost,872,0-2,0.9228070175438597,0.8,1
xgboost,872,1-2,0.8964912280701753,1.0,1
xgboost,874,0-1,0.6859649122807018,0.8,1
xgboost,874,0-2,0.7228070175438598,0.6,1
xgboost,874,1-2,0.8666666666666666,0.6,1
xgboost,875,0-1,0.8245614035087718,0.8,1
xgboost,875,0-2,0.943859649122807,0.8,1
xgboost,875,1-2,0.9,0.8,1
xgboost,878,0-1,0.9105263157894736,0.8,1
xgboost,878,0-2,0.8736842105263157,0.8,1
xgboost,878,1-2,0.8719298245614034,1.0,1
xgboost,880,0-1,0.8403508771929825,0.8,0
xgboost,880,0-2,0.7614035087719299,0.8,0
xgboost,880,1-2,0.8842105263157896,0.8,1
xgboost,886,0-1,0.843859649122807,0.8,1
xgboost,886,0-2,0.6210526315789473,0.8,1
xgboost,886,1-2,0.7859649122807018,0.8,1
xgboost,889,0-1,0.8807017543859648,1.0,1
xgboost,889,0-2,0.6333333333333333,1.0,1
xgboost,889,1-2,0.7017543859649124,1.0,1
xgboost,896,0-1,0.9017543859649122,1.0,1
xgboost,896,0-2,0.8842105263157896,0.8,1
xgboost,896,1-2,0.8105263157894737,0.8,1
xgboost,900,0-1,0.7982456140350876,0.8,1
xgboost,900,0-2,0.6368421052631579,0.6,1
xgboost,900,1-2,0.8315789473684211,0.8,1
xgboost,904,0-1,0.7929824561403509,0.6,1
xgboost,904,0-2,0.9228070175438597,0.8,1
xgboost,904,1-2,0.8596491228070176,0.8,1
xgboost,908,0-1,0.7614035087719299,1.0,1
xgboost,908,0-2,0.8122807017543859,1.0,1
xgboost,908,1-2,0.7859649122807018,1.0,1
xgboost,927,0-1,0.8210526315789475,0.8,1
xgboost,927,0-2,0.83859649122807,1.0,1
xgboost,927,1-2,0.8894736842105263,0.8,1
xgboost,934,0-1,0.8736842105263157,1.0,1
xgboost,934,0-2,0.9491228070175438,1.0,1
xgboost,934,1-2,0.9421052631578948,1.0,1
xgboost,939,0-1,0.7105263157894737,0.8,1
xgboost,939,0-2,0.736842105263158,0.8,1
xgboost,939,1-2,0.7245614035087719,1.0,1
xgboost,943,0-1,0.8315789473684211,1.0,1
xgboost,943,0-2,0.8035087719298245,0.8,0
xgboost,943,1-2,0.8578947368421052,0.8,0
xgboost,945,0-1,0.856140350877193,1.0,1
xgboost,945,0-2,0.8350877192982457,1.0,1
xgboost,945,1-2,0.9578947368421052,1.0,1
xgboost,954,0-1,0.8771929824561402,1.0,1
xgboost,954,0-2,0.8140350877192982,0.8,1
xgboost,954,1-2,0.9070175438596491,0.8,1
xgboost,959,0-1,0.819298245614035,1.0,1
xgboost,959,0-2,0.8754385964912281,1.0,1
xgboost,959,1-2,0.9,1.0,1
xgboost,961,0-1,0.719298245614035,1.0,1
xgboost,961,0-2,0.8543859649122807,1.0,1
xgboost,961,1-2,0.8421052631578947,1.0,1
xgboost,967,0-1,0.863157894736842,0.8,1
xgboost,967,0-2,0.787719298245614,0.8,1
xgboost,967,1-2,0.8017543859649122,0.8,1
xgboost,976,0-1,0.8473684210526315,0.8,1
xgboost,976,0-2,0.8684210526315789,1.0,1
xgboost,976,1-2,0.8964912280701753,0.8,1
xgboost,990,0-1,0.7087719298245614,0.8,1
xgboost,990,0-2,0.8754385964912281,1.0,1
xgboost,990,1-2,0.8070175438596491,0.8,1
xgboost,993,0-1,0.8210526315789475,0.8,1
xgboost,993,0-2,0.9105263157894736,0.8,1
xgboost,993,1-2,0.8684210526315789,1.0,1
xgboost,996,0-1,0.9105263157894736,1.0,0
xgboost,996,0-2,0.8578947368421052,1.0,0
xgboost,996,1-2,0.9157894736842105,1.0,1
xgboost,1014,0-1,0.8035087719298245,0.6,1
xgboost,1014,0-2,0.8035087719298245,0.8,1
xgboost,1014,1-2,0.8403508771929825,0.8,1
xgboost,1015,0-1,0.7491228070175439,0.8,1
xgboost,1015,0-2,0.7701754385964912,0.8,1
xgboost,1015,1-2,0.8929824561403509,1.0,1
xgboost,1019,0-1,0.843859649122807,0.8,1
xgboost,1019,0-2,0.9,1.0,1
xgboost,1019,1-2,0.8403508771929825,0.8,1
xgboost,1023,0-1,0.9070175438596491,0.8,1
xgboost,1023,0-2,0.9140350877192982,1.0,1
xgboost,1023,1-2,0.8508771929824561,0.8,1
xgboost,1027,0-1,0.8052631578947368,0.8,1
xgboost,1027,0-2,0.7684210526315789,0.8,1
xgboost,1027,1-2,0.8736842105263157,0.6,1
xgboost,1028,0-1,0.6228070175438596,0.6,1
xgboost,1028,0-2,0.8649122807017543,0.8,1
xgboost,1028,1-2,0.7263157894736841,0.6,1
xgboost,1031,0-1,0.8035087719298245,0.8,0
xgboost,1031,0-2,0.8842105263157896,0.8,1
xgboost,1031,1-2,0.8035087719298245,0.8,0
xgboost,1039,0-1,0.863157894736842,0.8,1
xgboost,1039,0-2,0.9,1.0,1
xgboost,1039,1-2,0.7245614035087719,0.8,1
xgboost,1043,0-1,0.8649122807017543,0.8,1
xgboost,1043,0-2,0.9245614035087718,0.8,1
xgboost,1043,1-2,0.9,0.8,1
xgboost,1052,0-1,0.41578947368421054,0.8,1
xgboost,1052,0-2,0.8315789473684211,1.0,1
xgboost,1052,1-2,0.5877192982456141,0.8,1
xgboost,1063,0-1,0.8456140350877193,0.8,1
xgboost,1063,0-2,0.7859649122807018,0.8,1
xgboost,1063,1-2,0.8684210526315789,0.8,1
xgboost,1065,0-1,0.8947368421052632,0.8,1
xgboost,1065,0-2,0.9087719298245613,0.8,1
xgboost,1065,1-2,0.863157894736842,1.0,1
xgboost,1070,0-1,0.9263157894736841,1.0,1
