modell,modszer,zajszint,ismetles,eset,spearman,top5_atfedes,top1_egyezes
tree,shap,0.1,1,619,0.9981549815498154,1.0,1
tree,shap,0.1,1,620,0.985239852398524,1.0,1
tree,shap,0.1,1,626,0.9649446494464944,0.8,1
tree,shap,0.1,1,627,1.0,1.0,1
tree,shap,0.1,1,637,1.0,1.0,1
tree,shap,0.1,1,640,1.0,1.0,1
tree,shap,0.1,1,667,0.9760147601476012,1.0,1
tree,shap,0.1,1,673,0.9538745387453875,0.8,1
tree,shap,0.1,1,687,0.9760147601476012,0.8,1
tree,shap,0.1,1,688,1.0,1.0,1
tree,shap,0.1,1,689,0.9981549815498154,1.0,1
tree,shap,0.1,1,690,1.0,1.0,1
tree,shap,0.1,1,693,1.0,1.0,1
tree,shap,0.1,1,724,1.0,1.0,1
tree,shap,0.1,1,732,1.0,1.0,1
tree,shap,0.1,1,740,0.992619926199262,1.0,0
tree,shap,0.1,1,748,0.9225092250922508,0.8,1
tree,shap,0.1,1,751,1.0,1.0,1
tree,shap,0.1,1,752,1.0,1.0,1
tree,shap,0.1,1,755,1.0,1.0,1
tree,shap,0.1,1,759,1.0,1.0,1
tree,shap,0.1,1,766,0.9778597785977858,0.8,1
tree,shap,0.1,1,786,1.0,1.0,1
tree,shap,0.1,1,790,1.0,1.0,1
tree,shap,0.1,1,792,1.0,1.0,1
tree,shap,0.1,1,809,1.0,1.0,1
tree,shap,0.1,1,812,1.0,1.0,1
tree,shap,0.1,1,830,1.0,1.0,1
tree,shap,0.1,1,845,1.0,1.0,1
tree,shap,0.1,1,847,0.9815498154981549,1.0,1
tree,shap,0.1,1,848,0.9833948339483395,1.0,1
tree,shap,0.1,1,850,1.0,1.0,1
tree,shap,0.1,1,860,0.9649446494464944,0.8,1
tree,shap,0.1,1,864,1.0,1.0,1
tree,shap,0.1,1,869,0.9944649446494463,0.8,1
tree,shap,0.1,1,872,0.9815498154981549,0.8,1
tree,shap,0.1,1,874,1.0,1.0,1
tree,shap,0.1,1,875,1.0,1.0,1
tree,shap,0.1,1,878,0.9778597785977858,1.0,1
tree,shap,0.1,1,880,1.0,1.0,1
tree,shap,0.1,1,886,1.0,1.0,1
tree,shap,0.1,1,889,0.9907749077490775,1.0,1
tree,shap,0.1,1,896,0.970479704797048,0.8,1
tree,shap,0.1,1,900,1.0,1.0,1
tree,shap,0.1,1,904,0.9649446494464944,0.8,1
tree,shap,0.1,1,908,0.9114391143911439,0.8,1
tree,shap,0.1,1,927,1.0,1.0,1
tree,shap,0.1,1,934,0.9981549815498154,0.8,1
tree,shap,0.1,1,939,1.0,1.0,1
tree,shap,0.1,1,943,1.0,1.0,1
tree,shap,0.1,1,945,1.0,1.0,1
tree,shap,0.1,1,954,0.9944649446494463,0.8,1
tree,shap,0.1,1,959,1.0,1.0,1
tree,shap,0.1,1,961,1.0,1.0,1
tree,shap,0.1,1,967,1.0,1.0,1
tree,shap,0.1,1,976,1.0,1.0,1
tree,shap,0.1,1,990,1.0,1.0,1
tree,shap,0.1,1,993,0.9760147601476012,1.0,0
tree,shap,0.1,1,996,1.0,1.0,1
tree,shap,0.1,1,1014,1.0,1.0,1
tree,shap,0.1,1,1015,1.0,1.0,1
tree,shap,0.1,1,1019,0.9649446494464944,0.8,1
tree,shap,0.1,1,1023,0.9981549815498154,1.0,1
tree,shap,0.1,1,1027,0.9833948339483395,1.0,1
tree,shap,0.1,1,1028,0.9169741697416974,0.8,1
tree,shap,0.1,1,1031,1.0,1.0,1
tree,shap,0.1,1,1039,1.0,1.0,1
tree,shap,0.1,1,1043,0.966789667896679,0.8,1
tree,shap,0.1,1,1052,0.9833948339483395,1.0,1
tree,shap,0.1,1,1063,1.0,1.0,1
tree,shap,0.1,1,1065,0.9760147601476012,1.0,0
tree,shap,0.1,1,1070,0.9778597785977858,0.8,1
tree,shap,0.1,1,1073,0.9963099630996309,1.0,1
tree,shap,0.1,1,1077,1.0,1.0,1
tree,shap,0.1,1,1087,1.0,1.0,1
tree,shap,0.1,1,1092,1.0,1.0,1
tree,shap,0.1,1,1100,0.966789667896679,0.8,1
tree,shap,0.1,1,1112,0.985239852398524,0.8,1
tree,shap,0.1,1,1116,0.966789667896679,1.0,1
tree,shap,0.1,1,1119,0.9981549815498154,1.0,1
tree,shap,0.1,1,1137,1.0,1.0,1
tree,shap,0.1,1,1138,1.0,1.0,1
tree,shap,0.1,1,1151,1.0,1.0,1
tree,shap,0.1,1,1152,0.9981549815498154,1.0,1
tree,shap,0.1,1,1160,0.9797047970479705,0.8,1
tree,shap,0.1,1,1167,1.0,1.0,1
tree,shap,0.1,1,1187,0.9261992619926198,0.8,1
tree,shap,0.1,1,1209,0.9981549815498154,1.0,1
tree,shap,0.1,1,1214,0.9981549815498154,1.0,1
tree,shap,0.1,1,1227,1.0,1.0,1
tree,shap,0.1,1,1237,0.9225092250922508,0.8,1
tree,shap,0.1,1,1246,1.0,1.0,1
tree,shap,0.1,1,1256,1.0,1.0,1
tree,shap,0.1,1,1259,0.9243542435424353,0.8,1
tree,shap,0.1,1,1299,1.0,1.0,1
tree,shap,0.1,1,1300,1.0,1.0,1
tree,shap,0.1,1,1309,1.0,1.0,1
tree,shap,0.1,1,1314,0.9981549815498154,1.0,1
tree,shap,0.1,1,1316,0.9907749077490775,1.0,1
tree,shap,0.1,1,1322,0.9723247232472324,1.0,1
tree,shap,0.1,1,1339,0.9981549815498154,1.0,1
tree,shap,0.1,1,1340,0.992619926199262,1.0,1
tree,shap,0.1,1,1343,1.0,1.0,1
tree,shap,0.1,1,1344,1.0,1.0,1
tree,shap,0.1,1,1348,0.9944649446494463,1.0,1
tree,shap,0.1,1,1351,0.9981549815498154,1.0,1
tree,shap,0.1,1,1354,1.0,1.0,1
tree,shap,0.1,1,1360,1.0,1.0,1
tree,shap,0.1,1,1368,1.0,1.0,1
tree,shap,0.1,1,1379,1.0,1.0,1
tree,shap,0.1,1,1383,0.9963099630996309,1.0,1
tree,shap,0.1,1,1389,1.0,1.0,1
tree,shap,0.1,1,1392,1.0,1.0,1
tree,shap,0.1,1,1395,1.0,1.0,1
tree,shap,0.1,2,9,1.0,1.0,1
tree,shap,0.1,2,31,1.0,1.0,1
tree,shap,0.1,2,41,0.9981549815498154,1.0,1
tree,shap,0.1,2,46,0.9907749077490775,1.0,1
tree,shap,0.1,2,49,1.0,1.0,1
tree,shap,0.1,2,55,0.9889298892988929,1.0,1
tree,shap,0.1,2,79,1.0,1.0,1
tree,shap,0.1,2,84,1.0,1.0,1
tree,shap,0.1,2,97,0.966789667896679,1.0,1
tree,shap,0.1,2,104,1.0,1.0,1
tree,shap,0.1,2,105,1.0,1.0,1
tree,shap,0.1,2,107,1.0,1.0,1
tree,shap,0.1,2,114,1.0,1.0,1
tree,shap,0.1,2,121,1.0,1.0,1
tree,shap,0.1,2,122,0.9594095940959408,0.8,1
tree,shap,0.1,2,123,1.0,1.0,1
tree,shap,0.1,2,125,0.970479704797048,0.8,1
tree,shap,0.1,2,146,1.0,1.0,1
tree,shap,0.1,2,151,1.0,1.0,1
tree,shap,0.1,2,156,1.0,1.0,1
tree,shap,0.1,2,165,0.9686346863468634,0.8,1
tree,shap,0.1,2,166,1.0,1.0,1
tree,shap,0.1,2,171,1.0,1.0,1
tree,shap,0.1,2,182,1.0,1.0,1
tree,shap,0.1,2,184,1.0,1.0,1
tree,shap,0.1,2,194,1.0,1.0,1
tree,shap,0.1,2,205,0.992619926199262,1.0,1
tree,shap,0.1,2,206,0.9963099630996309,0.8,1
tree,shap,0.1,2,211,1.0,1.0,1
tree,shap,0.1,2,223,1.0,1.0,1
tree,shap,0.1,2,224,1.0,1.0,1
tree,shap,0.1,2,229,0.992619926199262,1.0,1
tree,shap,0.1,2,231,1.0,1.0,1
tree,shap,0.1,2,241,1.0,1.0,1
tree,shap,0.1,2,244,1.0,1.0,1
tree,shap,0.1,2,261,1.0,1.0,1
tree,shap,0.1,2,281,1.0,1.0,1
tree,shap,0.1,2,289,0.9889298892988929,1.0,1
tree,shap,0.1,2,291,0.9981549815498154,0.8,1
tree,shap,0.1,2,311,1.0,1.0,1
tree,shap,0.1,2,316,1.0,1.0,1
tree,shap,0.1,2,325,1.0,1.0,1
tree,shap,0.1,2,332,1.0,1.0,1
tree,shap,0.1,2,344,1.0,1.0,1
tree,shap,0.1,2,364,0.9963099630996309,1.0,1
tree,shap,0.1,2,372,0.9907749077490775,1.0,1
tree,shap,0.1,2,375,1.0,1.0,1
tree,shap,0.1,2,381,0.9797047970479705,0.8,1
tree,shap,0.1,2,398,0.992619926199262,1.0,1
tree,shap,0.1,2,403,0.9778597785977858,0.8,1
tree,shap,0.1,2,407,0.9870848708487086,0.8,1
tree,shap,0.1,2,414,1.0,1.0,1
tree,shap,0.1,2,420,1.0,1.0,1
tree,shap,0.1,2,423,1.0,1.0,1
tree,shap,0.1,2,440,0.9907749077490775,1.0,1
tree,shap,0.1,2,442,1.0,1.0,1
tree,shap,0.1,2,454,1.0,1.0,1
tree,shap,0.1,2,457,1.0,1.0,1
tree,shap,0.1,2,459,1.0,1.0,1
tree,shap,0.1,2,464,0.9981549815498154,1.0,1
tree,shap,0.1,2,467,0.970479704797048,0.8,1
tree,shap,0.1,2,471,0.9520295202952029,1.0,1
tree,shap,0.1,2,475,0.9557195571955719,0.6,1
tree,shap,0.1,2,480,1.0,1.0,1
tree,shap,0.1,2,495,1.0,1.0,1
tree,shap,0.1,2,503,1.0,1.0,1
tree,shap,0.1,2,506,0.9963099630996309,0.8,1
tree,shap,0.1,2,521,1.0,1.0,1
tree,shap,0.1,2,523,0.992619926199262,0.8,1
tree,shap,0.1,2,530,0.9464944649446495,0.8,1
tree,shap,0.1,2,547,1.0,1.0,1
tree,shap,0.1,2,551,1.0,1.0,1
tree,shap,0.1,2,556,1.0,1.0,1
tree,shap,0.1,2,558,1.0,1.0,1
tree,shap,0.1,2,559,1.0,1.0,1
tree,shap,0.1,2,562,1.0,1.0,1
tree,shap,0.1,2,564,1.0,1.0,1
tree,shap,0.1,2,572,0.9981549815498154,1.0,1
tree,shap,0.1,2,582,0.9649446494464944,1.0,1
tree,shap,0.1,2,587,0.9760147601476012,1.0,1
tree,shap,0.1,2,590,0.9464944649446495,0.4,0
tree,shap,0.1,2,591,0.9833948339483395,1.0,0
tree,shap,0.1,2,598,1.0,1.0,1
tree,shap,0.1,2,605,0.9944649446494463,1.0,1
tree,shap,0.1,2,609,0.9483394833948339,0.8,1
tree,shap,0.1,2,613,0.9446494464944649,0.8,1
tree,shap,0.1,2,619,1.0,1.0,1
tree,shap,0.1,2,620,1.0,1.0,1
tree,shap,0.1,2,626,0.9741697416974169,0.8,1
tree,shap,0.1,2,627,0.9963099630996309,1.0,1
tree,shap,0.1,2,637,1.0,1.0,1
tree,shap,0.1,2,640,1.0,1.0,1
tree,shap,0.1,2,667,0.9760147601476012,1.0,1
tree,shap,0.1,2,673,0.9870848708487086,1.0,1
tree,shap,0.1,2,687,1.0,1.0,1
tree,shap,0.1,2,688,1.0,1.0,1
tree,shap,0.1,2,689,1.0,1.0,1
tree,shap,0.1,2,690,1.0,1.0,1
tree,shap,0.1,2,693,1.0,1.0,1
tree,shap,0.1,2,724,1.0,1.0,1
tree,shap,0.1,2,732,1.0,1.0,1
tree,shap,0.1,2,740,1.0,1.0,1
tree,shap,0.1,2,748,0.9686346863468634,1.0,1
tree,shap,0.1,2,751,1.0,1.0,1
tree,shap,0.1,2,752,0.992619926199262,0.8,1
tree,shap,0.1,2,755,1.0,1.0,1
tree,shap,0.1,2,759,1.0,1.0,1
tree,shap,0.1,2,766,1.0,1.0,1
tree,shap,0.1,2,786,1.0,1.0,1
tree,shap,0.1,2,790,0.9981549815498154,0.8,1
tree,shap,0.1,2,792,0.9815498154981549,1.0,1
tree,shap,0.1,2,809,1.0,1.0,1
tree,shap,0.1,2,812,0.9797047970479705,0.8,1
tree,shap,0.1,2,830,0.9778597785977858,0.8,1
tree,shap,0.1,2,845,1.0,1.0,1
tree,shap,0.1,2,847,1.0,1.0,1
tree,shap,0.1,2,848,1.0,1.0,1
tree,shap,0.1,2,850,1.0,1.0,1
tree,shap,0.1,2,860,0.9760147601476012,0.8,1
tree,shap,0.1,2,864,1.0,1.0,1
tree,shap,0.1,2,869,0.933579335793358,0.8,1
tree,shap,0.1,2,872,0.9981549815498154,1.0,1
tree,shap,0.1,2,874,1.0,1.0,1
tree,shap,0.1,2,875,1.0,1.0,1
tree,shap,0.1,2,878,1.0,1.0,1
tree,shap,0.1,2,880,1.0,1.0,1
tree,shap,0.1,2,886,0.9815498154981549,1.0,1
tree,shap,0.1,2,889,1.0,1.0,1
tree,shap,0.1,2,896,0.9944649446494463,1.0,1
tree,shap,0.1,2,900,1.0,1.0,1
tree,shap,0.1,2,904,1.0,1.0,1
tree,shap,0.1,2,908,1.0,1.0,1
tree,shap,0.1,2,927,0.9907749077490775,1.0,1
tree,shap,0.1,2,934,0.9981549815498154,0.8,1
tree,shap,0.1,2,939,1.0,1.0,1
tree,shap,0.1,2,943,1.0,1.0,1
tree,shap,0.1,2,945,0.9649446494464944,1.0,0
tree,shap,0.1,2,954,0.9649446494464944,0.8,1
tree,shap,0.1,2,959,1.0,1.0,1
tree,shap,0.1,2,961,1.0,1.0,1
tree,shap,0.1,2,967,0.9963099630996309,0.8,1
tree,shap,0.1,2,976,1.0,1.0,1
tree,shap,0.1,2,990,1.0,1.0,1
tree,shap,0.1,2,993,0.9557195571955719,0.6,1
tree,shap,0.1,2,996,1.0,1.0,1
tree,shap,0.1,2,1014,0.9612546125461254,0.8,0
tree,shap,0.1,2,1015,0.9944649446494463,0.8,1
tree,shap,0.1,2,1019,0.9778597785977858,0.8,1
tree,shap,0.1,2,1023,0.9963099630996309,1.0,1
tree,shap,0.1,2,1027,1.0,1.0,1
tree,shap,0.1,2,1028,0.9169741697416974,0.8,1
tree,shap,0.1,2,1031,1.0,1.0,1
tree,shap,0.1,2,1039,0.9797047970479705,0.8,1
tree,shap,0.1,2,1043,1.0,1.0,1
tree,shap,0.1,2,1052,0.985239852398524,1.0,1
tree,shap,0.1,2,1063,1.0,1.0,1
tree,shap,0.1,2,1065,0.9760147601476012,1.0,0
tree,shap,0.1,2,1070,0.985239852398524,0.8,1
tree,shap,0.1,2,1073,0.9963099630996309,1.0,1
tree,shap,0.1,2,1077,1.0,1.0,1
tree,shap,0.1,2,1087,1.0,1.0,1
tree,shap,0.1,2,1092,1.0,1.0,1
tree,shap,0.1,2,1100,1.0,1.0,1
tree,shap,0.1,2,1112,0.985239852398524,0.8,1
tree,shap,0.1,2,1116,1.0,1.0,1
tree,shap,0.1,2,1119,0.9981549815498154,1.0,1
tree,shap,0.1,2,1137,1.0,1.0,1
tree,shap,0.1,2,1138,1.0,1.0,1
tree,shap,0.1,2,1151,0.966789667896679,0.8,1
tree,shap,0.1,2,1152,0.9649446494464944,1.0,0
tree,shap,0.1,2,1160,1.0,1.0,1
tree,shap,0.1,2,1167,1.0,1.0,1
tree,shap,0.1,2,1187,0.9501845018450185,0.8,1
tree,shap,0.1,2,1209,0.9538745387453875,0.6,1
tree,shap,0.1,2,1214,0.9981549815498154,1.0,1
tree,shap,0.1,2,1227,1.0,1.0,1
tree,shap,0.1,2,1237,0.9760147601476012,0.8,1
tree,shap,0.1,2,1246,1.0,1.0,1
tree,shap,0.1,2,1256,1.0,1.0,1
tree,shap,0.1,2,1259,0.9372693726937269,0.8,1
tree,shap,0.1,2,1299,0.96309963099631,0.8,1
tree,shap,0.1,2,1300,0.9538745387453875,0.8,1
tree,shap,0.1,2,1309,1.0,1.0,1
tree,shap,0.1,2,1314,0.9833948339483395,1.0,0
tree,shap,0.1,2,1316,0.9907749077490775,1.0,1
tree,shap,0.1,2,1322,0.9981549815498154,0.8,1
tree,shap,0.1,2,1339,1.0,1.0,1
tree,shap,0.1,2,1340,1.0,1.0,1
tree,shap,0.1,2,1343,1.0,1.0,1
tree,shap,0.1,2,1344,1.0,1.0,1
tree,shap,0.1,2,1348,0.9963099630996309,1.0,1
tree,shap,0.1,2,1351,1.0,1.0,1
tree,shap,0.1,2,1354,1.0,1.0,1
tree,shap,0.1,2,1360,1.0,1.0,1
tree,shap,0.1,2,1368,0.9243542435424353,0.8,1
tree,shap,0.1,2,1379,0.9889298892988929,1.0,1
tree,shap,0.1,2,1383,0.9963099630996309,1.0,1
tree,shap,0.1,2,1389,1.0,1.0,1
tree,shap,0.1,2,1392,0.96309963099631,0.8,1
tree,shap,0.1,2,1395,1.0,1.0,1
tree,lime,0.01,0,9,0.8035087719298245,0.8,1
tree,lime,0.01,0,31,0.7052631578947368,0.8,1
tree,lime,0.01,0,41,0.5666666666666667,0.6,1
tree,lime,0.01,0,46,0.7210526315789473,0.8,1
tree,lime,0.01,0,49,0.756140350877193,0.8,1
tree,lime,0.01,0,55,0.8035087719298245,0.8,1
tree,lime,0.01,0,79,0.712280701754386,0.8,1
tree,lime,0.01,0,84,0.8350877192982457,0.8,1
tree,lime,0.01,0,97,0.5754385964912281,0.8,1
tree,lime,0.01,0,104,0.882456140350877,0.6,1
tree,lime,0.01,0,105,0.7964912280701755,0.8,1
tree,lime,0.01,0,107,0.7929824561403509,0.8,1
tree,lime,0.01,0,114,0.6649122807017543,0.8,1
tree,lime,0.01,0,121,0.780701754385965,0.8,1
tree,lime,0.01,0,122,0.6473684210526316,1.0,1
tree,lime,0.01,0,123,0.5175438596491229,0.6,1
tree,lime,0.01,0,125,0.6280701754385966,0.8,1
tree,lime,0.01,0,146,0.7385964912280703,0.8,1
tree,lime,0.01,0,151,0.719298245614035,0.8,1
tree,lime,0.01,0,156,0.8140350877192982,0.8,1
tree,lime,0.01,0,165,0.7508771929824561,0.8,1
tree,lime,0.01,0,166,0.6315789473684211,1.0,1
tree,lime,0.01,0,171,0.8947368421052632,0.8,1
tree,lime,0.01,0,182,0.6210526315789473,0.8,1
tree,lime,0.01,0,184,0.5771929824561403,0.8,1
tree,lime,0.01,0,194,0.6228070175438596,1.0,1
tree,lime,0.01,0,205,0.687719298245614,0.8,1
tree,lime,0.01,0,206,0.5105263157894736,0.8,1
tree,lime,0.01,0,211,0.8228070175438595,0.8,1
tree,lime,0.01,0,223,0.6210526315789473,0.8,1
tree,lime,0.01,0,224,0.5947368421052631,0.4,1
tree,lime,0.01,0,229,0.8350877192982457,0.8,1
tree,lime,0.01,0,231,0.7280701754385965,0.8,1
tree,lime,0.01,0,241,0.8491228070175438,0.8,1
tree,lime,0.01,0,244,0.7508771929824561,0.8,1
tree,lime,0.01,0,261,0.6052631578947367,0.8,1
tree,lime,0.01,0,281,0.7508771929824561,1.0,1
tree,lime,0.01,0,289,0.7578947368421053,0.8,1
tree,lime,0.01,0,291,0.8228070175438595,0.8,1
tree,lime,0.01,0,311,0.7649122807017543,1.0,1
tree,lime,0.01,0,316,0.6000000000000001,0.6,1
tree,lime,0.01,0,325,0.8175438596491227,0.8,1
tree,lime,0.01,0,332,0.5789473684210525,0.8,1
tree,lime,0.01,0,344,0.8263157894736841,0.8,1
tree,lime,0.01,0,364,0.7,0.6,1
tree,lime,0.01,0,372,0.7070175438596492,0.8,1
tree,lime,0.01,0,375,0.7140350877192982,0.8,1
tree,lime,0.01,0,381,0.6438596491228071,0.8,1
tree,lime,0.01,0,398,0.5701754385964912,0.8,1
tree,lime,0.01,0,403,0.8947368421052632,0.8,1
tree,lime,0.01,0,407,0.7614035087719299,1.0,1
tree,lime,0.01,0,414,0.8543859649122807,0.8,1
tree,lime,0.01,0,420,0.712280701754386,0.8,1
tree,lime,0.01,0,423,0.8754385964912281,1.0,1
tree,lime,0.01,0,440,0.8157894736842105,0.8,1
tree,lime,0.01,0,442,0.6701754385964912,0.8,1
tree,lime,0.01,0,454,0.6929824561403508,0.8,1
tree,lime,0.01,0,457,0.7280701754385965,0.8,1
tree,lime,0.01,0,459,0.46842105263157896,0.6,1
tree,lime,0.01,0,464,0.6508771929824562,0.8,1
tree,lime,0.01,0,467,0.8368421052631579,1.0,1
tree,lime,0.01,0,471,0.6631578947368422,1.0,1
tree,lime,0.01,0,475,0.756140350877193,0.8,1
tree,lime,0.01,0,480,0.5929824561403508,0.8,1
tree,lime,0.01,0,495,0.7,0.8,1
tree,lime,0.01,0,503,0.8789473684210527,0.8,1
tree,lime,0.01,0,506,0.5333333333333333,0.8,1
tree,lime,0.01,0,521,0.5,0.8,1
tree,lime,0.01,0,523,0.5982456140350877,0.8,1
tree,lime,0.01,0,530,0.5964912280701754,0.8,1
tree,lime,0.01,0,547,0.7350877192982455,0.8,1
tree,lime,0.01,0,551,0.5333333333333333,0.8,1
tree,lime,0.01,0,556,0.512280701754386,1.0,1
tree,lime,0.01,0,558,0.5368421052631579,0.8,1
tree,lime,0.01,0,559,0.6298245614035087,1.0,1
tree,lime,0.01,0,562,0.49473684210526314,0.6,1
tree,lime,0.01,0,564,0.6333333333333333,0.6,1
tree,lime,0.01,0,572,0.5982456140350877,0.8,1
tree,lime,0.01,0,582,0.7280701754385965,0.8,1
tree,lime,0.01,0,587,0.6175438596491227,0.8,1
tree,lime,0.01,0,590,0.4929824561403509,0.8,1
tree,lime,0.01,0,591,0.6614035087719298,0.8,1
tree,lime,0.01,0,598,0.6543859649122807,1.0,1
tree,lime,0.01,0,605,0.7175438596491229,0.8,1
tree,lime,0.01,0,609,0.4912280701754386,0.8,1
tree,lime,0.01,0,613,0.7666666666666666,0.8,1
tree,lime,0.01,0,619,0.8894736842105263,1.0,1
tree,lime,0.01,0,620,0.6824561403508772,1.0,1
tree,lime,0.01,0,626,0.7929824561403509,1.0,1
tree,lime,0.01,0,627,0.6824561403508772,0.8,1
tree,lime,0.01,0,637,0.7087719298245614,0.6,1
tree,lime,0.01,0,640,0.5,0.8,1
tree,lime,0.01,0,667,0.8087719298245614,0.8,1
tree,lime,0.01,0,673,0.38245614035087716,0.6,1
tree,lime,0.01,0,687,0.8491228070175438,0.8,1
tree,lime,0.01,0,688,0.8596491228070176,0.8,1
tree,lime,0.01,0,689,0.9385964912280702,0.8,1
tree,lime,0.01,0,690,0.5701754385964912,0.8,1
tree,lime,0.01,0,693,0.9035087719298246,0.8,1
tree,lime,0.01,0,724,0.7754385964912281,0.6,1
tree,lime,0.01,0,732,0.8807017543859648,0.8,1
tree,lime,0.01,0,740,0.7017543859649124,0.8,1
tree,lime,0.01,0,748,0.743859649122807,1.0,1
tree,lime,0.01,0,751,0.8175438596491227,0.8,1
tree,lime,0.01,0,752,0.780701754385965,0.8,1
tree,lime,0.01,0,755,0.8157894736842105,0.8,1
tree,lime,0.01,0,759,0.612280701754386,0.6,1
tree,lime,0.01,0,766,0.8175438596491227,1.0,1
tree,lime,0.01,0,786,0.6087719298245614,0.8,1
tree,lime,0.01,0,790,0.5912280701754385,0.8,1
tree,lime,0.01,0,792,0.5929824561403508,0.8,1
tree,lime,0.01,0,809,0.8070175438596491,1.0,1
tree,lime,0.01,0,812,0.7736842105263159,0.8,1
tree,lime,0.01,0,830,0.7649122807017543,0.8,1
tree,lime,0.01,0,845,0.7947368421052632,0.8,1
tree,lime,0.01,0,847,0.7543859649122807,0.8,1
tree,lime,0.01,0,848,0.6403508771929824,0.8,1
tree,lime,0.01,0,850,0.6210526315789473,1.0,1
tree,lime,0.01,0,860,0.6140350877192983,0.8,1
tree,lime,0.01,0,864,0.6964912280701754,0.6,1
tree,lime,0.01,0,869,0.612280701754386,0.8,1
tree,lime,0.01,0,872,0.7719298245614035,0.8,1
tree,lime,0.01,0,874,0.7403508771929824,0.6,1
tree,lime,0.01,0,875,0.7912280701754386,1.0,1
tree,lime,0.01,0,878,0.6614035087719298,0.8,1
tree,lime,0.01,0,880,0.5719298245614035,0.8,1
tree,lime,0.01,0,886,0.2631578947368421,0.6,1
tree,lime,0.01,0,889,0.8280701754385964,1.0,1
tree,lime,0.01,0,896,0.7947368421052632,1.0,1
tree,lime,0.01,0,900,0.83859649122807,1.0,1
tree,lime,0.01,0,904,0.5508771929824561,0.6,1
tree,lime,0.01,0,908,0.7578947368421053,1.0,1
tree,lime,0.01,0,927,0.6578947368421053,1.0,1
tree,lime,0.01,0,934,0.5719298245614035,0.8,1
tree,lime,0.01,0,939,0.5754385964912281,0.8,1
tree,lime,0.01,0,943,0.8263157894736841,0.8,1
tree,lime,0.01,0,945,0.5070175438596491,1.0,1
tree,lime,0.01,0,954,0.8947368421052632,0.8,1
tree,lime,0.01,0,959,0.6526315789473683,0.8,1
tree,lime,0.01,0,961,0.6719298245614035,0.8,1
tree,lime,0.01,0,967,0.6456140350877193,1.0,1
tree,lime,0.01,0,976,0.882456140350877,0.8,1
tree,lime,0.01,0,990,0.6771929824561403,0.6,1
tree,lime,0.01,0,993,0.756140350877193,1.0,1
tree,lime,0.01,0,996,0.7035087719298245,0.8,1
tree,lime,0.01,0,1014,0.7175438596491229,0.8,1
tree,lime,0.01,0,1015,0.7403508771929824,1.0,1
tree,lime,0.01,0,1019,0.7666666666666666,1.0,1
tree,lime,0.01,0,1023,0.856140350877193,0.8,1
tree,lime,0.01,0,1027,0.7684210526315789,0.8,1
tree,lime,0.01,0,1028,0.8157894736842105,1.0,1
tree,lime,0.01,0,1031,0.5140350877192983,0.6,1
tree,lime,0.01,0,1039,0.7614035087719299,1.0,1
tree,lime,0.01,0,1043,0.47719298245614034,0.8,1
tree,lime,0.01,0,1052,0.6543859649122807,0.8,1
tree,lime,0.01,0,1063,0.6210526315789473,1.0,1
tree,lime,0.01,0,1065,0.8087719298245614,0.8,1
tree,lime,0.01,0,1070,0.6298245614035087,0.8,1
tree,lime,0.01,0,1073,0.7526315789473684,1.0,1
tree,lime,0.01,0,1077,0.9122807017543859,0.8,1
tree,lime,0.01,0,1087,0.6333333333333333,0.8,1
tree,lime,0.01,0,1092,0.736842105263158,0.8,1
tree,lime,0.01,0,1100,0.6684210526315789,0.8,1
tree,lime,0.01,0,1112,0.7842105263157895,1.0,1
tree,lime,0.01,0,1116,0.5666666666666667,0.8,1
tree,lime,0.01,0,1119,0.7754385964912281,0.8,1
tree,lime,0.01,0,1137,0.8122807017543859,0.8,1
tree,lime,0.01,0,1138,0.5649122807017544,0.8,1
tree,lime,0.01,0,1151,0.5771929824561403,0.8,1
tree,lime,0.01,0,1152,0.6842105263157895,0.8,1
tree,lime,0.01,0,1160,0.6263157894736843,0.8,1
tree,lime,0.01,0,1167,0.6491228070175438,0.8,1
tree,lime,0.01,0,1187,0.6824561403508772,0.8,1
tree,lime,0.01,0,1209,0.8526315789473684,0.8,1
tree,lime,0.01,0,1214,0.7578947368421053,0.6,1
tree,lime,0.01,0,1227,0.4929824561403509,0.6,1
tree,lime,0.01,0,1237,0.519298245614035,1.0,1
tree,lime,0.01,0,1246,0.5350877192982456,0.6,1
tree,lime,0.01,0,1256,0.8789473684210527,0.6,1
tree,lime,0.01,0,1259,0.5684210526315789,0.8,1
tree,lime,0.01,0,1299,0.6228070175438596,0.8,1
tree,lime,0.01,0,1300,0.45438596491228067,0.8,1
tree,lime,0.01,0,1309,0.8578947368421052,1.0,1
tree,lime,0.01,0,1314,0.6421052631578947,1.0,1
tree,lime,0.01,0,1316,0.6982456140350877,0.8,1
tree,lime,0.01,0,1322,0.8017543859649122,0.8,1
tree,lime,0.01,0,1339,0.7491228070175439,1.0,1
tree,lime,0.01,0,1340,0.5912280701754385,1.0,1
tree,lime,0.01,0,1343,0.34210526315789475,0.6,1
tree,lime,0.01,0,1344,0.5929824561403508,0.8,1
tree,lime,0.01,0,1348,0.7385964912280703,0.8,1
tree,lime,0.01,0,1351,0.6982456140350877,1.0,1
tree,lime,0.01,0,1354,0.7350877192982455,0.8,1
tree,lime,0.01,0,1360,0.7491228070175439,0.8,1
